filename,class,bbox
img085185.jpg,smart_1,"[125, 171, 569, 468]"
img087013.jpg,smart_1,"[631, 180, 815, 520]"
img083941.jpg,smart_1,"[426, 312, 626, 545]"
img086404.jpg,smart_1,"[320, 335, 599, 504]"
img080452.jpg,smart_1,"[0, 0, 592, 386]"
img085823.jpg,smart_1,"[520, 288, 782, 357]"
img081764.jpg,smart_1,"[492, 0, 847, 1024]"
img082276.jpg,smart_1,"[162, 86, 948, 853]"
img086943.jpg,smart_1,"[336, 401, 484, 513]"
img089442.jpg,smart_1,"[432, 294, 775, 464]"
img087352.jpg,smart_1,"[326, 317, 503, 631]"
img084527.jpg,smart_1,"[188, 46, 467, 837]"
img083145.jpg,smart_1,"[317, 0, 609, 705]"
img084434.jpg,smart_1,"[363, 390, 723, 513]"
img087195.jpg,smart_1,"[494, 232, 606, 506]"
img081486.jpg,smart_1,"[184, 314, 732, 486]"
img088984.jpg,smart_1,"[302, 298, 428, 785]"
img084938.jpg,smart_1,"[57, 198, 814, 764]"
img087086.jpg,smart_1,"[379, 600, 467, 645]"
img085888.jpg,smart_1,"[201, 337, 722, 480]"
img089433.jpg,smart_1,"[499, 499, 723, 791]"
img087990.jpg,smart_1,"[225, 528, 493, 611]"
img084730.jpg,smart_1,"[179, 339, 821, 896]"
img083323.jpg,smart_1,"[371, 146, 878, 677]"
img084629.jpg,smart_1,"[293, 418, 869, 640]"
img089970.jpg,smart_1,"[236, 238, 318, 423]"
img088493.jpg,smart_1,"[397, 419, 596, 694]"
img081892.jpg,smart_1,"[557, 125, 801, 770]"
img084261.jpg,smart_1,"[478, 186, 595, 684]"
img083116.jpg,smart_1,"[533, 0, 908, 903]"
img080907.jpg,smart_1,"[135, 386, 969, 801]"
img081672.jpg,smart_1,"[0, 266, 794, 717]"
img089901.jpg,smart_1,"[84, 64, 542, 313]"
img083438.jpg,smart_1,"[0, 378, 826, 482]"
img081362.jpg,smart_1,"[0, 13, 891, 1006]"
img086116.jpg,smart_1,"[353, 353, 474, 544]"
img080929.jpg,smart_1,"[0, 284, 875, 410]"
img088211.jpg,smart_1,"[345, 358, 638, 435]"
img088105.jpg,smart_1,"[406, 514, 685, 754]"
img083887.jpg,smart_1,"[193, 177, 627, 483]"
img085911.jpg,smart_1,"[209, 356, 507, 718]"
img083168.jpg,smart_1,"[518, 196, 689, 929]"
img087390.jpg,smart_1,"[465, 278, 688, 550]"
img084756.jpg,smart_1,"[382, 334, 495, 891]"
img084391.jpg,smart_1,"[226, 224, 637, 653]"
img081512.jpg,smart_1,"[358, 144, 856, 758]"
img087683.jpg,smart_1,"[367, 438, 591, 629]"
img087406.jpg,smart_1,"[271, 359, 558, 570]"
img087017.jpg,smart_1,"[652, 394, 715, 703]"
img086150.jpg,smart_1,"[511, 318, 571, 571]"
img087472.jpg,smart_1,"[463, 499, 620, 729]"
img089574.jpg,smart_1,"[438, 465, 605, 708]"
img083986.jpg,smart_1,"[406, 375, 514, 741]"
img089761.jpg,smart_1,"[530, 548, 898, 903]"
img088433.jpg,smart_1,"[290, 437, 697, 503]"
img080159.jpg,smart_1,"[0, 81, 697, 1024]"
img085453.jpg,smart_1,"[423, 305, 468, 446]"
img085014.jpg,smart_1,"[449, 70, 627, 694]"
img082635.jpg,smart_1,"[0, 409, 1024, 941]"
img080349.jpg,smart_1,"[88, 0, 586, 932]"
img081944.jpg,smart_1,"[0, 382, 1024, 694]"
img084032.jpg,smart_1,"[408, 265, 882, 501]"
img089731.jpg,smart_1,"[588, 0, 881, 487]"
img087951.jpg,smart_1,"[393, 340, 691, 409]"
img081699.jpg,smart_1,"[303, 0, 465, 1024]"
img089932.jpg,smart_1,"[715, 549, 786, 793]"
img080773.jpg,smart_1,"[180, 0, 610, 987]"
img085436.jpg,smart_1,"[300, 570, 762, 799]"
img087809.jpg,smart_1,"[142, 348, 469, 623]"
img087885.jpg,smart_1,"[376, 454, 452, 679]"
img089304.jpg,smart_1,"[222, 671, 609, 731]"
img084836.jpg,smart_1,"[0, 312, 782, 540]"
img088395.jpg,smart_1,"[554, 392, 609, 482]"
img082640.jpg,smart_1,"[0, 479, 923, 615]"
img086401.jpg,smart_1,"[91, 386, 519, 562]"
img082071.jpg,smart_1,"[0, 443, 1024, 766]"
img089314.jpg,smart_1,"[686, 310, 761, 500]"
img087343.jpg,smart_1,"[455, 496, 727, 705]"
img087250.jpg,smart_1,"[399, 551, 561, 812]"
img088096.jpg,smart_1,"[612, 317, 858, 685]"
img089072.jpg,smart_1,"[316, 510, 447, 720]"
img087871.jpg,smart_1,"[452, 467, 704, 601]"
img088822.jpg,smart_1,"[457, 286, 744, 640]"
img082362.jpg,smart_1,"[150, 241, 424, 532]"
img084378.jpg,smart_1,"[250, 323, 936, 423]"
img083670.jpg,smart_1,"[403, 364, 863, 744]"
img084739.jpg,smart_1,"[318, 284, 791, 644]"
img085849.jpg,smart_1,"[188, 524, 463, 827]"
img087064.jpg,smart_1,"[251, 447, 521, 727]"
img086906.jpg,smart_1,"[616, 516, 825, 825]"
img081832.jpg,smart_1,"[256, 59, 1024, 952]"
img086934.jpg,smart_1,"[444, 495, 705, 525]"
img087105.jpg,smart_1,"[258, 254, 503, 519]"
img081271.jpg,smart_1,"[11, 476, 1004, 642]"
img087191.jpg,smart_1,"[441, 247, 806, 320]"
img080394.jpg,smart_1,"[0, 235, 880, 1024]"
img084746.jpg,smart_1,"[388, 321, 856, 839]"
img087301.jpg,smart_1,"[481, 636, 672, 686]"
img087470.jpg,smart_1,"[569, 239, 744, 518]"
img081714.jpg,smart_1,"[274, 0, 724, 1024]"
img084029.jpg,smart_1,"[280, 290, 621, 786]"
img080396.jpg,smart_1,"[676, 326, 941, 1024]"
img084785.jpg,smart_1,"[326, 504, 713, 692]"
img081741.jpg,smart_1,"[220, 0, 975, 815]"
img084333.jpg,smart_1,"[383, 398, 754, 848]"
img081982.jpg,smart_1,"[165, 295, 1024, 590]"
img082223.jpg,smart_1,"[213, 384, 852, 544]"
img086863.jpg,smart_1,"[469, 543, 796, 818]"
img085172.jpg,smart_1,"[415, 546, 865, 645]"
img089139.jpg,smart_1,"[313, 360, 443, 738]"
img081816.jpg,smart_1,"[396, 224, 644, 790]"
img089697.jpg,smart_1,"[389, 695, 504, 759]"
img085533.jpg,smart_1,"[408, 266, 645, 404]"
img082297.jpg,smart_1,"[365, 51, 975, 896]"
img087396.jpg,smart_1,"[256, 521, 444, 573]"
img088333.jpg,smart_1,"[316, 404, 493, 728]"
img088126.jpg,smart_1,"[287, 282, 586, 408]"
img086218.jpg,smart_1,"[477, 202, 805, 533]"
img086155.jpg,smart_1,"[421, 271, 662, 690]"
img087028.jpg,smart_1,"[410, 395, 549, 471]"
img086812.jpg,smart_1,"[412, 613, 778, 683]"
img083172.jpg,smart_1,"[150, 514, 1024, 652]"
img084324.jpg,smart_1,"[481, 504, 573, 701]"
img087771.jpg,smart_1,"[519, 591, 571, 722]"
img084863.jpg,smart_1,"[420, 432, 503, 529]"
img084934.jpg,smart_1,"[411, 309, 520, 966]"
img084789.jpg,smart_1,"[301, 486, 721, 640]"
img088344.jpg,smart_1,"[435, 346, 775, 489]"
img086360.jpg,smart_1,"[503, 243, 634, 559]"
img081228.jpg,smart_1,"[0, 279, 1024, 1024]"
img088749.jpg,smart_1,"[551, 391, 633, 651]"
img084283.jpg,smart_1,"[278, 49, 920, 725]"
img082006.jpg,smart_1,"[113, 170, 1024, 1024]"
img084226.jpg,smart_1,"[128, 469, 669, 725]"
img084500.jpg,smart_1,"[457, 454, 867, 710]"
img083952.jpg,smart_1,"[339, 29, 425, 768]"
img084819.jpg,smart_1,"[194, 413, 870, 568]"
img082696.jpg,smart_1,"[137, 0, 476, 809]"
img087524.jpg,smart_1,"[314, 373, 534, 429]"
img085897.jpg,smart_1,"[476, 232, 545, 649]"
img088304.jpg,smart_1,"[438, 365, 685, 509]"
img080660.jpg,smart_1,"[280, 0, 1024, 981]"
img086834.jpg,smart_1,"[477, 219, 866, 500]"
img083036.jpg,smart_1,"[397, 0, 939, 874]"
img088564.jpg,smart_1,"[470, 545, 813, 689]"
img080975.jpg,smart_1,"[269, 282, 872, 804]"
img088467.jpg,smart_1,"[562, 424, 915, 489]"
img087640.jpg,smart_1,"[576, 568, 815, 693]"
img085735.jpg,smart_1,"[374, 419, 753, 684]"
img081114.jpg,smart_1,"[0, 327, 1024, 672]"
img081588.jpg,smart_1,"[373, 0, 764, 907]"
img085811.jpg,smart_1,"[475, 515, 964, 599]"
img084256.jpg,smart_1,"[324, 285, 507, 559]"
img082993.jpg,smart_1,"[474, 59, 749, 528]"
img086242.jpg,smart_1,"[183, 414, 618, 493]"
img082433.jpg,smart_1,"[338, 192, 894, 1010]"
img081107.jpg,smart_1,"[365, 68, 640, 849]"
img080682.jpg,smart_1,"[309, 61, 1024, 1024]"
img080872.jpg,smart_1,"[0, 494, 1024, 944]"
img082413.jpg,smart_1,"[653, 33, 873, 1024]"
img082288.jpg,smart_1,"[341, 0, 926, 829]"
img085371.jpg,smart_1,"[274, 337, 688, 416]"
img085912.jpg,smart_1,"[232, 385, 496, 463]"
img084290.jpg,smart_1,"[278, 500, 726, 657]"
img087399.jpg,smart_1,"[594, 193, 674, 487]"
img088160.jpg,smart_1,"[217, 214, 576, 485]"
img085213.jpg,smart_1,"[72, 590, 562, 675]"
img085094.jpg,smart_1,"[267, 53, 371, 608]"
img083549.jpg,smart_1,"[295, 39, 428, 830]"
img083718.jpg,smart_1,"[280, 290, 697, 439]"
img087371.jpg,smart_1,"[421, 680, 629, 742]"
img080197.jpg,smart_1,"[0, 0, 576, 747]"
img083267.jpg,smart_1,"[472, 107, 571, 670]"
img084737.jpg,smart_1,"[336, 80, 496, 680]"
img083143.jpg,smart_1,"[266, 83, 706, 638]"
img080522.jpg,smart_1,"[0, 0, 927, 981]"
img087487.jpg,smart_1,"[487, 340, 643, 503]"
img080429.jpg,smart_1,"[0, 157, 1024, 889]"
img085510.jpg,smart_1,"[376, 575, 827, 655]"
img089559.jpg,smart_1,"[676, 230, 730, 378]"
img087825.jpg,smart_1,"[417, 619, 761, 834]"
img082111.jpg,smart_1,"[360, 0, 967, 738]"
img084659.jpg,smart_1,"[448, 0, 656, 748]"
img080777.jpg,smart_1,"[46, 703, 1024, 1024]"
img083310.jpg,smart_1,"[116, 530, 763, 627]"
img089365.jpg,smart_1,"[523, 481, 1024, 566]"
img082655.jpg,smart_1,"[259, 0, 364, 845]"
img086428.jpg,smart_1,"[322, 453, 813, 555]"
img081137.jpg,smart_1,"[55, 0, 543, 1024]"
img080756.jpg,smart_1,"[0, 113, 1024, 670]"
img085676.jpg,smart_1,"[476, 582, 753, 818]"
img088005.jpg,smart_1,"[536, 264, 627, 720]"
img081885.jpg,smart_1,"[137, 356, 1024, 740]"
img085428.jpg,smart_1,"[48, 179, 526, 486]"
img086880.jpg,smart_1,"[620, 443, 706, 804]"
img088288.jpg,smart_1,"[246, 504, 603, 685]"
img088216.jpg,smart_1,"[426, 479, 722, 705]"
img082767.jpg,smart_1,"[39, 183, 764, 1024]"
img089006.jpg,smart_1,"[197, 453, 624, 573]"
img088399.jpg,smart_1,"[341, 554, 443, 642]"
img086396.jpg,smart_1,"[299, 472, 359, 915]"
img086238.jpg,smart_1,"[354, 430, 876, 502]"
img080688.jpg,smart_1,"[106, 249, 639, 1024]"
img084304.jpg,smart_1,"[423, 346, 818, 771]"
img081792.jpg,smart_1,"[0, 527, 1024, 769]"
img082750.jpg,smart_1,"[433, 351, 766, 955]"
img081265.jpg,smart_1,"[0, 0, 850, 1024]"
img084713.jpg,smart_1,"[467, 367, 586, 573]"
img088094.jpg,smart_1,"[409, 509, 740, 586]"
img089598.jpg,smart_1,"[279, 232, 539, 536]"
img087397.jpg,smart_1,"[234, 626, 501, 689]"
img081734.jpg,smart_1,"[375, 138, 646, 857]"
img084483.jpg,smart_1,"[253, 324, 942, 534]"
img087190.jpg,smart_1,"[371, 393, 640, 428]"
img085176.jpg,smart_1,"[442, 309, 591, 376]"
img086640.jpg,smart_1,"[683, 205, 761, 723]"
img083304.jpg,smart_1,"[481, 388, 579, 785]"
img081778.jpg,smart_1,"[375, 0, 683, 1024]"
img082758.jpg,smart_1,"[165, 0, 388, 901]"
img089649.jpg,smart_1,"[471, 285, 563, 460]"
img088766.jpg,smart_1,"[397, 388, 658, 729]"
img081392.jpg,smart_1,"[405, 0, 578, 968]"
img085394.jpg,smart_1,"[373, 294, 620, 675]"
img088565.jpg,smart_1,"[460, 270, 541, 581]"
img086112.jpg,smart_1,"[422, 483, 570, 896]"
img083984.jpg,smart_1,"[362, 282, 758, 668]"
img087625.jpg,smart_1,"[596, 534, 721, 588]"
img088393.jpg,smart_1,"[339, 615, 552, 714]"
img082475.jpg,smart_1,"[436, 0, 612, 1024]"
img089510.jpg,smart_1,"[419, 358, 760, 583]"
img085123.jpg,smart_1,"[351, 352, 406, 741]"
img081696.jpg,smart_1,"[0, 0, 903, 1024]"
img084331.jpg,smart_1,"[488, 271, 613, 906]"
img084189.jpg,smart_1,"[0, 537, 827, 681]"
img083493.jpg,smart_1,"[252, 438, 945, 663]"
img086089.jpg,smart_1,"[540, 539, 755, 700]"
img083152.jpg,smart_1,"[9, 73, 1024, 818]"
img088689.jpg,smart_1,"[654, 476, 974, 624]"
img082864.jpg,smart_1,"[327, 0, 811, 929]"
img082073.jpg,smart_1,"[130, 42, 741, 920]"
img084668.jpg,smart_1,"[322, 257, 473, 571]"
img083124.jpg,smart_1,"[533, 360, 693, 613]"
img080196.jpg,smart_1,"[296, 0, 1024, 1024]"
img088997.jpg,smart_1,"[521, 422, 611, 715]"
img080748.jpg,smart_1,"[360, 0, 698, 1024]"
img089109.jpg,smart_1,"[464, 352, 554, 386]"
img086591.jpg,smart_1,"[330, 544, 483, 845]"
img081895.jpg,smart_1,"[0, 0, 638, 866]"
img084875.jpg,smart_1,"[444, 267, 570, 858]"
img088807.jpg,smart_1,"[354, 530, 699, 596]"
img080446.jpg,smart_1,"[0, 0, 1024, 623]"
img085323.jpg,smart_1,"[303, 568, 613, 774]"
img087895.jpg,smart_1,"[341, 207, 749, 354]"
img080921.jpg,smart_1,"[0, 175, 1024, 476]"
img084086.jpg,smart_1,"[363, 264, 757, 724]"
img081015.jpg,smart_1,"[0, 307, 846, 629]"
img084413.jpg,smart_1,"[540, 213, 665, 926]"
img088449.jpg,smart_1,"[575, 426, 676, 695]"
img080548.jpg,smart_1,"[150, 0, 783, 1024]"
img085294.jpg,smart_1,"[303, 379, 506, 457]"
img087075.jpg,smart_1,"[514, 475, 718, 781]"
img089755.jpg,smart_1,"[395, 240, 568, 523]"
img086251.jpg,smart_1,"[542, 187, 602, 490]"
img085117.jpg,smart_1,"[628, 160, 715, 503]"
img080128.jpg,smart_1,"[196, 0, 1024, 1024]"
img087002.jpg,smart_1,"[425, 365, 568, 600]"
img081958.jpg,smart_1,"[216, 285, 499, 1024]"
img084727.jpg,smart_1,"[465, 280, 566, 443]"
img089891.jpg,smart_1,"[100, 625, 443, 674]"
img086879.jpg,smart_1,"[286, 465, 615, 805]"
img088626.jpg,smart_1,"[609, 455, 892, 757]"
img089771.jpg,smart_1,"[528, 166, 852, 461]"
img084393.jpg,smart_1,"[493, 405, 544, 505]"
img087929.jpg,smart_1,"[518, 418, 602, 721]"
img083991.jpg,smart_1,"[142, 294, 730, 440]"
img084760.jpg,smart_1,"[98, 189, 642, 452]"
img085614.jpg,smart_1,"[354, 528, 573, 734]"
img085778.jpg,smart_1,"[538, 609, 831, 769]"
img081865.jpg,smart_1,"[239, 195, 597, 995]"
img087001.jpg,smart_1,"[626, 332, 772, 380]"
img083485.jpg,smart_1,"[423, 381, 937, 596]"
img089120.jpg,smart_1,"[507, 314, 618, 575]"
img080272.jpg,smart_1,"[424, 163, 860, 1024]"
img081725.jpg,smart_1,"[0, 403, 1024, 734]"
img080311.jpg,smart_1,"[358, 0, 857, 1024]"
img082906.jpg,smart_1,"[397, 326, 553, 539]"
img084773.jpg,smart_1,"[358, 358, 810, 821]"
img083160.jpg,smart_1,"[633, 0, 839, 647]"
img081028.jpg,smart_1,"[0, 463, 1024, 856]"
img082941.jpg,smart_1,"[191, 171, 1024, 498]"
img089715.jpg,smart_1,"[164, 626, 462, 825]"
img089875.jpg,smart_1,"[312, 221, 608, 499]"
img080810.jpg,smart_1,"[147, 0, 773, 1024]"
img088258.jpg,smart_1,"[664, 135, 857, 538]"
img085836.jpg,smart_1,"[361, 618, 845, 767]"
img088928.jpg,smart_1,"[446, 282, 533, 464]"
img083706.jpg,smart_1,"[58, 371, 740, 693]"
img084272.jpg,smart_1,"[155, 254, 637, 935]"
img089811.jpg,smart_1,"[600, 369, 806, 584]"
img087588.jpg,smart_1,"[660, 364, 732, 838]"
img081090.jpg,smart_1,"[146, 221, 848, 825]"
img085673.jpg,smart_1,"[203, 237, 597, 460]"
img082625.jpg,smart_1,"[51, 167, 647, 949]"
img089216.jpg,smart_1,"[467, 519, 523, 726]"
img083099.jpg,smart_1,"[664, 0, 821, 890]"
img082087.jpg,smart_1,"[0, 547, 1024, 944]"
img086039.jpg,smart_1,"[418, 644, 861, 761]"
img084503.jpg,smart_1,"[318, 570, 924, 670]"
img081981.jpg,smart_1,"[273, 0, 787, 1024]"
img086301.jpg,smart_1,"[199, 340, 513, 691]"
img089520.jpg,smart_1,"[393, 359, 652, 589]"
img084562.jpg,smart_1,"[243, 508, 797, 608]"
img080078.jpg,smart_1,"[0, 186, 1024, 753]"
img086866.jpg,smart_1,"[462, 373, 673, 770]"
img088826.jpg,smart_1,"[632, 744, 1024, 843]"
img080465.jpg,smart_1,"[0, 0, 1024, 1024]"
img084993.jpg,smart_1,"[242, 333, 398, 497]"
img085998.jpg,smart_1,"[216, 324, 594, 386]"
img084645.jpg,smart_1,"[597, 249, 717, 719]"
img088491.jpg,smart_1,"[401, 399, 534, 589]"
img080858.jpg,smart_1,"[123, 0, 636, 1024]"
img082910.jpg,smart_1,"[226, 0, 726, 1024]"
img088791.jpg,smart_1,"[390, 638, 778, 796]"
img081212.jpg,smart_1,"[372, 0, 848, 887]"
img089530.jpg,smart_1,"[173, 180, 473, 310]"
img081917.jpg,smart_1,"[335, 317, 569, 515]"
img083379.jpg,smart_1,"[73, 543, 763, 751]"
img081596.jpg,smart_1,"[309, 0, 582, 940]"
img089086.jpg,smart_1,"[329, 394, 545, 519]"
img089841.jpg,smart_1,"[392, 507, 569, 581]"
img087673.jpg,smart_1,"[637, 381, 861, 713]"
img089727.jpg,smart_1,"[176, 486, 467, 575]"
img082158.jpg,smart_1,"[112, 140, 700, 592]"
img087851.jpg,smart_1,"[254, 370, 421, 686]"
img085216.jpg,smart_1,"[290, 567, 573, 756]"
img082228.jpg,smart_1,"[536, 0, 863, 1024]"
img080152.jpg,smart_1,"[0, 26, 955, 1024]"
img082951.jpg,smart_1,"[176, 40, 620, 964]"
img087999.jpg,smart_1,"[297, 331, 489, 413]"
img088768.jpg,smart_1,"[343, 270, 375, 551]"
img080039.jpg,smart_1,"[516, 0, 837, 1024]"
img082920.jpg,smart_1,"[349, 26, 967, 917]"
img086174.jpg,smart_1,"[440, 499, 704, 744]"
img083239.jpg,smart_1,"[420, 338, 794, 524]"
img086225.jpg,smart_1,"[312, 397, 404, 500]"
img089192.jpg,smart_1,"[593, 556, 658, 658]"
img089083.jpg,smart_1,"[205, 514, 542, 571]"
img088386.jpg,smart_1,"[350, 258, 608, 395]"
img084509.jpg,smart_1,"[500, 279, 614, 790]"
img086021.jpg,smart_1,"[241, 247, 416, 423]"
img084964.jpg,smart_1,"[258, 147, 430, 963]"
img088933.jpg,smart_1,"[433, 509, 747, 627]"
img082214.jpg,smart_1,"[174, 206, 999, 850]"
img083988.jpg,smart_1,"[391, 262, 788, 712]"
img080671.jpg,smart_1,"[0, 174, 1024, 706]"
img086969.jpg,smart_1,"[251, 390, 439, 436]"
img085485.jpg,smart_1,"[600, 462, 803, 830]"
img085556.jpg,smart_1,"[426, 561, 757, 846]"
img083351.jpg,smart_1,"[322, 501, 572, 789]"
img089004.jpg,smart_1,"[651, 69, 1024, 615]"
img089919.jpg,smart_1,"[394, 504, 581, 801]"
img085237.jpg,smart_1,"[246, 334, 639, 504]"
img083387.jpg,smart_1,"[60, 249, 718, 640]"
img084160.jpg,smart_1,"[384, 344, 476, 960]"
img084642.jpg,smart_1,"[187, 171, 632, 673]"
img081823.jpg,smart_1,"[0, 360, 1024, 812]"
img083889.jpg,smart_1,"[263, 86, 852, 670]"
img084214.jpg,smart_1,"[326, 396, 792, 678]"
img080142.jpg,smart_1,"[0, 0, 1024, 1024]"
img085404.jpg,smart_1,"[225, 273, 462, 333]"
img081060.jpg,smart_1,"[0, 523, 1024, 774]"
img086481.jpg,smart_1,"[293, 542, 485, 697]"
img084693.jpg,smart_1,"[188, 327, 797, 620]"
img085405.jpg,smart_1,"[510, 374, 675, 448]"
img080161.jpg,smart_1,"[0, 107, 1024, 715]"
img081452.jpg,smart_1,"[71, 417, 725, 625]"
img087679.jpg,smart_1,"[481, 364, 696, 662]"
img081808.jpg,smart_1,"[183, 149, 1024, 867]"
img081519.jpg,smart_1,"[27, 0, 952, 1024]"
img086286.jpg,smart_1,"[403, 509, 653, 842]"
img084354.jpg,smart_1,"[168, 362, 626, 840]"
img089247.jpg,smart_1,"[551, 289, 795, 619]"
img082643.jpg,smart_1,"[552, 318, 796, 915]"
img089211.jpg,smart_1,"[492, 587, 730, 711]"
img081555.jpg,smart_1,"[0, 384, 824, 653]"
img085567.jpg,smart_1,"[636, 376, 813, 495]"
img080662.jpg,smart_1,"[220, 0, 468, 1024]"
img082185.jpg,smart_1,"[433, 0, 895, 1024]"
img081781.jpg,smart_1,"[192, 357, 874, 856]"
img086978.jpg,smart_1,"[321, 480, 519, 782]"
img088616.jpg,smart_1,"[265, 606, 487, 661]"
img088893.jpg,smart_1,"[346, 441, 675, 555]"
img087719.jpg,smart_1,"[495, 570, 760, 928]"
img087807.jpg,smart_1,"[322, 484, 356, 708]"
img087123.jpg,smart_1,"[477, 323, 719, 466]"
img085038.jpg,smart_1,"[380, 407, 954, 500]"
img082117.jpg,smart_1,"[58, 0, 362, 1024]"
img084543.jpg,smart_1,"[302, 464, 647, 666]"
img084602.jpg,smart_1,"[264, 305, 600, 477]"
img087829.jpg,smart_1,"[286, 508, 653, 565]"
img080062.jpg,smart_1,"[711, 0, 1024, 1024]"
img087094.jpg,smart_1,"[588, 641, 892, 754]"
img089079.jpg,smart_1,"[491, 522, 903, 601]"
img089758.jpg,smart_1,"[604, 357, 693, 745]"
img086711.jpg,smart_1,"[375, 518, 690, 608]"
img085446.jpg,smart_1,"[217, 374, 501, 598]"
img088809.jpg,smart_1,"[353, 504, 598, 735]"
img088640.jpg,smart_1,"[518, 435, 860, 896]"
img085640.jpg,smart_1,"[537, 565, 724, 717]"
img082135.jpg,smart_1,"[0, 378, 775, 1024]"
img081401.jpg,smart_1,"[194, 337, 999, 1008]"
img082256.jpg,smart_1,"[701, 0, 1024, 948]"
img088466.jpg,smart_1,"[543, 219, 623, 528]"
img085497.jpg,smart_1,"[340, 358, 614, 634]"
img085818.jpg,smart_1,"[278, 436, 734, 738]"
img084881.jpg,smart_1,"[447, 350, 872, 892]"
img087378.jpg,smart_1,"[481, 463, 528, 773]"
img082043.jpg,smart_1,"[375, 0, 611, 1024]"
img089567.jpg,smart_1,"[256, 258, 486, 468]"
img080859.jpg,smart_1,"[415, 427, 616, 753]"
img087289.jpg,smart_1,"[452, 492, 593, 679]"
img088430.jpg,smart_1,"[272, 378, 530, 519]"
img087420.jpg,smart_1,"[428, 407, 792, 558]"
img085240.jpg,smart_1,"[565, 605, 720, 737]"
img088465.jpg,smart_1,"[507, 279, 641, 600]"
img082833.jpg,smart_1,"[134, 447, 417, 934]"
img083134.jpg,smart_1,"[256, 0, 798, 1011]"
img085040.jpg,smart_1,"[304, 509, 821, 587]"
img080475.jpg,smart_1,"[290, 64, 638, 499]"
img081059.jpg,smart_1,"[0, 332, 1024, 552]"
img083081.jpg,smart_1,"[283, 501, 470, 922]"
img087480.jpg,smart_1,"[426, 398, 728, 639]"
img087228.jpg,smart_1,"[441, 654, 761, 714]"
img087531.jpg,smart_1,"[483, 524, 554, 747]"
img080267.jpg,smart_1,"[437, 0, 1024, 924]"
img084404.jpg,smart_1,"[397, 92, 962, 744]"
img080150.jpg,smart_1,"[216, 0, 534, 1024]"
img083117.jpg,smart_1,"[220, 0, 966, 1024]"
img084779.jpg,smart_1,"[492, 237, 855, 870]"
img089065.jpg,smart_1,"[562, 506, 833, 770]"
img080778.jpg,smart_1,"[536, 0, 794, 1024]"
img089964.jpg,smart_1,"[515, 306, 754, 523]"
img088804.jpg,smart_1,"[326, 356, 450, 661]"
img083558.jpg,smart_1,"[530, 443, 617, 680]"
img080626.jpg,smart_1,"[588, 0, 832, 1024]"
img085184.jpg,smart_1,"[350, 424, 684, 696]"
img081838.jpg,smart_1,"[397, 91, 650, 1024]"
img087458.jpg,smart_1,"[545, 362, 725, 585]"
img080389.jpg,smart_1,"[416, 0, 834, 1024]"
img081932.jpg,smart_1,"[131, 270, 789, 867]"
img086329.jpg,smart_1,"[531, 272, 777, 673]"
img084766.jpg,smart_1,"[230, 439, 663, 554]"
img082830.jpg,smart_1,"[323, 174, 679, 764]"
img082423.jpg,smart_1,"[201, 0, 519, 725]"
img088754.jpg,smart_1,"[538, 335, 617, 541]"
img084589.jpg,smart_1,"[547, 163, 668, 997]"
img088958.jpg,smart_1,"[575, 679, 1024, 792]"
img084440.jpg,smart_1,"[217, 81, 728, 595]"
img082436.jpg,smart_1,"[179, 158, 785, 1024]"
img085961.jpg,smart_1,"[327, 393, 470, 576]"
img082825.jpg,smart_1,"[528, 36, 1024, 1024]"
img088153.jpg,smart_1,"[394, 333, 424, 467]"
img082954.jpg,smart_1,"[265, 0, 412, 816]"
img089699.jpg,smart_1,"[317, 475, 638, 704]"
img081783.jpg,smart_1,"[0, 529, 1024, 875]"
img081624.jpg,smart_1,"[347, 131, 569, 925]"
img083932.jpg,smart_1,"[502, 0, 618, 917]"
img089205.jpg,smart_1,"[283, 0, 644, 353]"
img080501.jpg,smart_1,"[0, 486, 1024, 768]"
img081268.jpg,smart_1,"[0, 433, 1024, 625]"
img088301.jpg,smart_1,"[660, 368, 715, 700]"
img085052.jpg,smart_1,"[541, 230, 650, 701]"
img088170.jpg,smart_1,"[224, 454, 519, 491]"
img089974.jpg,smart_1,"[366, 305, 619, 429]"
img085053.jpg,smart_1,"[466, 304, 915, 572]"
img080958.jpg,smart_1,"[0, 0, 1024, 544]"
img081775.jpg,smart_1,"[307, 0, 613, 1024]"
img081756.jpg,smart_1,"[29, 115, 795, 946]"
img082797.jpg,smart_1,"[235, 165, 1006, 919]"
img081242.jpg,smart_1,"[95, 181, 965, 812]"
img089158.jpg,smart_1,"[351, 294, 566, 446]"
img085734.jpg,smart_1,"[343, 323, 739, 473]"
img081532.jpg,smart_1,"[0, 339, 1024, 1024]"
img080645.jpg,smart_1,"[0, 252, 1024, 559]"
img081978.jpg,smart_1,"[316, 17, 595, 1024]"
img085275.jpg,smart_1,"[507, 69, 812, 495]"
img087664.jpg,smart_1,"[504, 318, 582, 500]"
img082244.jpg,smart_1,"[200, 0, 691, 991]"
img089040.jpg,smart_1,"[748, 335, 793, 741]"
img086331.jpg,smart_1,"[612, 178, 861, 550]"
img086025.jpg,smart_1,"[126, 206, 576, 396]"
img082468.jpg,smart_1,"[189, 0, 940, 832]"
img082199.jpg,smart_1,"[0, 472, 1024, 643]"
img088599.jpg,smart_1,"[422, 516, 673, 667]"
img085997.jpg,smart_1,"[22, 181, 598, 340]"
